Longitude,Latitude,Image URL,InventoryNumber,Location,Theme,Title,Period,Description
116.517016008038,39.8110007054428,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/RV-A8-92.png,RV-A8-92,Beijing,Photograph,Photograph,,
116.193112993223,39.9005405649289,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/RV-A8-93.png,RV-A8-93,Beijing,Photograph,Photograph,,
115.509476980697,39.9995252073831,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/RV-A8-94.png,RV-A8-94,Beijing,Photograph,Photograph,,
117.223188824421,40.1143620122044,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/RV-A8-95.png,RV-A8-95,Beijing,Photograph,Photograph,,
115.618570836165,39.8229914037246,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/RV-A8-96.png,RV-A8-96,Beijing,Photograph,Photograph,,
116.286992891566,40.4864805559005,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/RV-A8-97.png,RV-A8-97,Beijing,Photograph,Photograph,,
115.590724541137,39.6320644450819,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/RV-A8-98.png,RV-A8-98,Beijing,Photograph,Photograph,,
115.899829642069,40.5056304998782,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/RV-A8-99.png,RV-A8-99,Beijing,Photograph,Photograph,,
115.878392105949,40.0130657075077,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-1247-72.png,TM-1247-72,Beijing,Daily Life Items,Coin,,
115.932127225826,40.5094197642159,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-1247-73.png,TM-1247-73,Beijing,Daily Life Items,Coin,,
116.535349464933,40.2749888549252,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-1247-80.png,TM-1247-80,Beijing,Daily Life Items,Coin,,
116.357348588251,40.9017551181857,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-1247-81.png,TM-1247-81,Beijing,Daily Life Items,Coin,,
116.783607323068,39.6318870028495,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-1247-82.png,TM-1247-82,Beijing,Daily Life Items,Coin,,
116.053643140797,39.6693927361699,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-2613-1.png,TM-2613-1,Beijing,Photograph,Photograph,,
116.737552364103,40.72476324914230,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60002176.png,TM-60002176,Beijing,Photograph,Photograph,,
116.348503364396,40.1560191673522,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60002177.png,TM-60002177,Beijing,Photograph,Photograph,,
116.516898659714,40.3790144486138,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030757.png,TM-60030757,Beijing,Photograph,Photograph,,
116.224024984962,40.3759854583666,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030758.png,TM-60030758,Beijing,Photograph,Photograph,,
116.201934642068,40.6416164224479,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030759.png,TM-60030759,Beijing,Photograph,Photograph,,
116.083274821208,40.2715607048979,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030760.png,TM-60030760,Beijing,Photograph,Photograph,,
116.171362698961,40.3459144935812,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030761.png,TM-60030761,Beijing,Photograph,Photograph,,
116.177431127399,40.0510427215968,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030762.png,TM-60030762,Beijing,Photograph,Photograph,,
116.279614115035,40.6603191729766,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030763.png,TM-60030763,Beijing,Photograph,Photograph,,
116.32277040303,39.4924174492532,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030764.png,TM-60030764,Beijing,Photograph,Photograph,,
117.083633151091,40.6876431121337,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030765.png,TM-60030765,Beijing,Photograph,Photograph,,
115.858372136748,40.38976176090590,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030766.png,TM-60030766,Beijing,Photograph,Photograph,,
115.598177958315,39.9637082086379,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030767.png,TM-60030767,Beijing,Photograph,Photograph,,
116.354782524008,39.5644575580208,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030768.png,TM-60030768,Beijing,Photograph,Photograph,,
115.703136289302,40.0168296497742,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030769.png,TM-60030769,Beijing,Photograph,Photograph,,
115.912883839489,40.1750572913065,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030770.png,TM-60030770,Beijing,Photograph,Photograph,,
116.389949525544,40.3646459244999,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030771.png,TM-60030771,Beijing,Photograph,Photograph,,
115.765909093027,39.5907580169711,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030772.png,TM-60030772,Beijing,Photograph,Photograph,,
116.533253050466,40.660069552407,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030773.png,TM-60030773,Beijing,Photograph,Photograph,,
116.275125837034,40.7107221612806,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030774.png,TM-60030774,Beijing,Photograph,Photograph,,
116.700382477591,40.3620266229979,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030775.png,TM-60030775,Beijing,Photograph,Photograph,,
116.311092881694,40.4836427322314,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030776.png,TM-60030776,Beijing,Photograph,Photograph,,
115.881990376749,39.7275118266399,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030777.png,TM-60030777,Beijing,Photograph,Photograph,,
116.582374405333,40.20946021009590,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030778.png,TM-60030778,Beijing,Photograph,Photograph,,
116.508480967967,40.5820876129352,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030779.png,TM-60030779,Beijing,Photograph,Photograph,,
116.603271616271,40.3156740496143,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030780.png,TM-60030780,Beijing,Photograph,Photograph,,
116.626284679733,40.8244506516567,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030781.png,TM-60030781,Beijing,Photograph,Photograph,,
116.912089052013,40.7584155813889,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030782.png,TM-60030782,Beijing,Photograph,Photograph,,
116.535127935337,40.3127476850006,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030783.png,TM-60030783,Beijing,Photograph,Photograph,,
116.816749134852,40.5055529756468,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030784.png,TM-60030784,Beijing,Photograph,Photograph,,
115.632314646492,40.07315086822670,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030785.png,TM-60030785,Beijing,Photograph,Photograph,,
116.260302974449,40.466207275155,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030786.png,TM-60030786,Beijing,Photograph,Photograph,,
116.649720693086,40.0051548387637,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030787.png,TM-60030787,Beijing,Photograph,Photograph,,
117.10704865238,40.3984476732221,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030788.png,TM-60030788,Beijing,Photograph,Photograph,,
116.715484498465,39.8308594960919,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030789.png,TM-60030789,Beijing,Photograph,Photograph,,
115.450788789754,39.9631066558224,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030790.png,TM-60030790,Beijing,Photograph,Photograph,,
115.602926333834,39.9897432987727,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030791.png,TM-60030791,Beijing,Photograph,Photograph,,
116.898166729538,40.7406088608255,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030792.png,TM-60030792,Beijing,Photograph,Photograph,,
115.931684755374,40.5936456657519,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60030793.png,TM-60030793,Beijing,Photograph,Photograph,,
116.082510495168,39.728261249259,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60038326.png,TM-60038326,Beijing,Photograph,Photograph,,
116.817018315252,40.325247371754,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60043778.png,TM-60043778,Beijing,Photograph,Photograph,,
116.642089800869,39.9171327289137,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60043779.png,TM-60043779,Beijing,Photograph,Photograph,,
116.619421013533,39.608296450766300,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60043781.png,TM-60043781,Beijing,Photograph,Photograph,,
117.301881962154,40.1793810854544,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60043782.png,TM-60043782,Beijing,Photograph,Photograph,,
116.394991735692,40.4010266626385,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60043783.png,TM-60043783,Beijing,Photograph,Photograph,,
116.016307924248,39.8509106169266,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60043784.png,TM-60043784,Beijing,Photograph,Photograph,,
116.732875801393,40.2587475314334,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60043786.png,TM-60043786,Beijing,Photograph,Photograph,,
115.591119267398,39.9507793807745,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60043788.png,TM-60043788,Beijing,Photograph,Photograph,,
116.814875161497,40.587842247115,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60043789.png,TM-60043789,Beijing,Photograph,Photograph,,
116.334113819094,39.5792011642108,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60043809.png,TM-60043809,Beijing,Photograph,Photograph,,
116.153845463275,40.0801277069207,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60046868.png,TM-60046868,Beijing,Photograph,Photograph,,
116.624021300318,40.8766188165184,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048234.png,TM-60048234,Beijing,Photograph,Photograph,,
116.09079699516,39.8143880418037,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048235.png,TM-60048235,Beijing,Photograph,Photograph,,
116.630845415169,40.6551920553646,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048236.png,TM-60048236,Beijing,Photograph,Photograph,,
117.232654433455,40.4605398186548,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048237.png,TM-60048237,Beijing,Photograph,Photograph,,
116.282954866891,40.1917623303292,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048238.png,TM-60048238,Beijing,Photograph,Photograph,,
116.469665228716,39.6889406325541,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048239.png,TM-60048239,Beijing,Photograph,Photograph,,
115.994116134144,39.7841787640951,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048240.png,TM-60048240,Beijing,Photograph,Photograph,,
116.138274519382,39.6183491949007,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048241.png,TM-60048241,Beijing,Photograph,Photograph,,
117.015595898939,40.0689323439275,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048242.png,TM-60048242,Beijing,Photograph,Photograph,,
116.423397912992,40.673666955426,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048243.png,TM-60048243,Beijing,Photograph,Photograph,,
116.222284749525,39.605131280478300,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048244.png,TM-60048244,Beijing,Photograph,Photograph,,
116.69537725124,40.7085435294826,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048245.png,TM-60048245,Beijing,Photograph,Photograph,,
116.114210976724,40.3175615452864,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048246.png,TM-60048246,Beijing,Photograph,Photograph,,
115.78725305313,39.6739372728182,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048247.png,TM-60048247,Beijing,Photograph,Photograph,,
116.866779736925,39.7082467211722,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048248.png,TM-60048248,Beijing,Photograph,Photograph,,
116.872172002338,40.4836382953194,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048249.png,TM-60048249,Beijing,Photograph,Photograph,,
117.208099989064,40.2073637545993,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048250.png,TM-60048250,Beijing,Photograph,Photograph,,
116.129441767614,40.2114674845577,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048251.png,TM-60048251,Beijing,Photograph,Photograph,,
116.107859900997,39.9422528973693,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048252.png,TM-60048252,Beijing,Photograph,Photograph,,
116.731125325877,40.466207198999,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048253.png,TM-60048253,Beijing,Photograph,Photograph,,
116.642531801585,40.1399082988036,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048254.png,TM-60048254,Beijing,Photograph,Photograph,,
115.829484645721,40.5137191208755,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048255.png,TM-60048255,Beijing,Photograph,Photograph,,
117.381994238517,40.6128824398272,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048256.png,TM-60048256,Beijing,Photograph,Photograph,,
116.992499101822,40.6290549572386,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048257.png,TM-60048257,Beijing,Photograph,Photograph,,
116.089807273973,40.0131306651541,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048258.png,TM-60048258,Beijing,Photograph,Photograph,,
116.174810978076,39.6388119417106,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048259.png,TM-60048259,Beijing,Photograph,Photograph,,
116.75054657937,40.2930232492773,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048260.png,TM-60048260,Beijing,Photograph,Photograph,,
116.634367215126,40.6603628297301,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048261.png,TM-60048261,Beijing,Photograph,Photograph,,
116.371177749195,40.5221240953948,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048262.png,TM-60048262,Beijing,Photograph,Photograph,,
115.966563457192,40.5866366220714,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/TM-60048264.png,TM-60048264,Beijing,Photograph,Photograph,,
116.80424678042,40.6675569403283,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/7282-2a.png,7282-2a,Beijing,Political and Power Symbols,Front insignia for imperial official,1910-1911,"FINAL TEXT FOLLOWS ASAP!

Insignia in two halves for the front of a dragon robe, or state robe of officials of the Chinese, imperial government. This model was typical of the Qing dynasty (Manchu in origin), which had expensive"
116.867114992745,40.7112359741033,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/7282-2b.png,7282-2b,Beijing,Political and Power Symbols,Back insignia for imperial official,1908-1920,"FINAL TEXT FOLLOWS ASAP!

Insignia for the back of a dragon robe, or state robe of officials of the Chinese, imperial government. This model was typical of the Qing Dynasty (Manchu in origin), which lasted from 1644-1911. This"
116.297313604956,39.7151369448663,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/7282-3a.png,7282-3a,Beijing,Political and Power Symbols,Front insignia for imperial official,1910-1911,"Insignia in two halves for the front of a dragon robe, or state robe of officials of the Chinese, imperial government. This model was typical of the Qing Dynasty (Manchu in origin), which lasted from 1644-1911. This type of mante"
116.611592911313,40.3360643358579,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/7282-3b.png,7282-3b,Beijing,Political and Power Symbols,Back insignia for imperial official,1910-1911,"Insignia for the back of a dragon robe, or state robe of officials of the Chinese, imperial government. This model was typical of the Qing Dynasty (Manchu in origin), which lasted from 1644-1911. This type of robe was woven from z"
116.631403333216,40.009818216263,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/7282-4a.png,7282-4a,Beijing,Political and Power Symbols,Front insignia for imperial official,1910-1911,"Insignia in two halves for the front of a dragon robe, or state robe of officials of the Chinese, imperial government. This model was typical of the Qing Dynasty (Manchu in origin), which lasted from 1644-1911. This type of mante"
116.39266586184,39.6630330376186,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/7282-4b1.png,7282-4b1,Beijing,Political and Power Symbols,Back insignia for imperial official,1910-1911,"Insignia for the back of a dragon robe, or state robe of officials of the Chinese, imperial government. This model was typical of the Qing Dynasty (Manchu in origin), which lasted from 1644-1911. This type of robe was woven from z"
116.850578053907,40.3203134337598,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/7282-4b2.png,7282-4b2,Beijing,Political and Power Symbols,Back insignia for imperial official,1910-1911,"Insignia for the back of a dragon robe, or state robe of officials of the Chinese, imperial government. This model was typical of the Qing Dynasty (Manchu in origin), which lasted from 1644-1911. This type of robe was woven from z"
115.718791417351,39.606004256312,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/7282-5.png,7282-5,Beijing,Political and Power Symbols,Imperial civil service buckle,1910-1911,"Buckle for a dragon robe, or state robe of officials of the Chinese, imperial government. This model was typical of the Qing Dynasty (Manchu in origin), which lasted from 1644-1911. This type of robe was woven from silk and fronted"
116.748982745384,40.0739972667984,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Beijing_resized_bordered/7282-8.png,7282-8,Beijing,Religious Artifacts,Wallpaper of altar (?),18th-early 19th century,"Robe, possibly for an altar.
The mantle belonged to Gerard Vissering, who was a talented banker sent to China in 1911 to help reform the monetary system. To perform his task with sufficient stature, he elevated"
116.881829729118,26.2904691451168,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-981-56.png,RV-981-56,Fujian,Music and Performing Arts,Carrier yoke,1886-1890,"CC (written): carrying stick of brown wood used to carry the dolls, etc.  
are transported and which is placed on the ground at the screenings
is placed on the ground.
Lit: Catalogue p.49"
118.327485519418,26.8865400497337,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/7259-2a.png,7259-2a,Fujian,Art and Handicrafts,Forearm and hand for `Buddha Hands cup and saucer' series,2004-2019,"Unfired and unglazed forearm and hand palm down for `Buddha Hands cup and saucer' series by Peter Ting (1951). Being unfired, this is larger than the completed forearms and hands on dish 7259-1b."
118.13056294599,24.2321904985891,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/7259-2b.png,7259-2b,Fujian,Art and Handicrafts,Forearm and hand for `Buddha Hands cup and saucer' series,2004-2019,"Unfired and unglazed forearm and hand palm up for `Buddha Hands cup and saucer' series by Peter Ting (1951). Being unfired, this is larger than the completed forearms and hands on dish 7259-1b."
117.018356297891,25.2050008208575,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/7259-3a.png,7259-3a,Fujian,Art and Handicrafts,Template for part of blanc de Chine,2004,Template for part of blanc de Chine.
119.950691060929,27.2209387284609,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/7259-3b.png,7259-3b,Fujian,Art and Handicrafts,Template for part of blanc de Chine,2004,Template for part of blanc de Chine.
116.545867305095,26.3543172583751,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/7259-4a.png,7259-4a,Fujian,Art and Handicrafts,Modeling spatula,2010-2019,Modeling spatula with two flat ends.
118.291401328667,24.390344850629,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/7259-4b.png,7259-4b,Fujian,Art and Handicrafts,Modeling spatula,2010-2019,Modeling spatula with one flat and one pointed end.
119.288309435461,26.7650383237179,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/7259-4c.png,7259-4c,Fujian,Art and Handicrafts,Modeling spatula,2009-2010,Modeling spatula with flat end and a scraper.
116.864086240236,25.8963970183214,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-1049-188-ba.png,RV-1049-188-ba,Fujian,Art and Handicrafts,Dough Doll,1886-1890,
118.544585127401,27.4227775692065,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-1049-188-bb.png,RV-1049-188-bb,Fujian,Art and Handicrafts,Dough Doll,1886-1890,
118.64505655296,24.7502323101118,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-1049-188-c.png,RV-1049-188-c,Fujian,Art and Handicrafts,Dough Doll,1886-1890,
116.4968284523,26.0623608924596,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-1049-188-d.png,RV-1049-188-d,Fujian,Art and Handicrafts,Dough Doll,1886-1890,
117.341738397293,24.3696284678917,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-1049-188-e.png,RV-1049-188-e,Fujian,Art and Handicrafts,Dough Doll,1886-1890,
118.851142555945,26.8671185469049,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-1049-188-f.png,RV-1049-188-f,Fujian,Art and Handicrafts,Dough Doll,1886-1890,
117.842420082352,26.3846170597601,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-1049-188-g.png,RV-1049-188-g,Fujian,Art and Handicrafts,Dough Doll,1886-1890,
119.72816490839,26.2205462453701,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-1049-188-h.png,RV-1049-188-h,Fujian,Art and Handicrafts,Dough Doll,1886-1890,
116.73164564809,26.7832713174048,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-1049-188-i.png,RV-1049-188-i,Fujian,Art and Handicrafts,Dough Doll,1886-1890,
118.893393860302,26.8258718831614,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-1049-188-j.png,RV-1049-188-j,Fujian,Art and Handicrafts,Dough Doll,1886-1890,
118.333461696485,24.775413119557,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-1049-188-k.png,RV-1049-188-k,Fujian,Art and Handicrafts,Dough Doll,1886-1890,
117.789031014835,25.445643968077,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-1049-188-l.png,RV-1049-188-l,Fujian,Art and Handicrafts,Dough Doll,1886-1890,
118.616430644815,28.0652393094907,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-1049-188-m.png,RV-1049-188-m,Fujian,Art and Handicrafts,Dough Doll,1886-1890,
117.087003292141,25.9753967668782,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-1049-188-n.png,RV-1049-188-n,Fujian,Art and Handicrafts,Dough Doll,1886-1890,
118.0101403024,25.0666995767178,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-1049-188-o.png,RV-1049-188-o,Fujian,Art and Handicrafts,Dough Doll,1886-1890,
119.249195448345,27.4034591927791,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-1049-188-p.png,RV-1049-188-p,Fujian,Art and Handicrafts,Dough Doll,1886-1890,
118.27153732111,25.1125292968208,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-1049-188-q.png,RV-1049-188-q,Fujian,Art and Handicrafts,Dough Doll,1886-1890,
118.014978960308,26.5638633334233,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-1049-188-r.png,RV-1049-188-r,Fujian,Art and Handicrafts,Dough Doll,1886-1890,
118.463618672307,25.639141774278,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-1049-188-s.png,RV-1049-188-s,Fujian,Art and Handicrafts,Dough Doll,1886-1890,
118.309599413289,27.9196165120199,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-1049-188-t.png,RV-1049-188-t,Fujian,Art and Handicrafts,Dough Doll,1886-1890,
118.565646708014,24.9909636760424,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-1049-188-u.png,RV-1049-188-u,Fujian,Art and Handicrafts,Dough Doll,1886-1890,
118.389422369716,25.6493834621975,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-1049-188-v.png,RV-1049-188-v,Fujian,Art and Handicrafts,Dough Doll,1886-1890,
119.938542539321,26.7196672915058,https://raw.githubusercontent.com/Bouncing-Grey/Pics/main/Fujian_resized_bordered/RV-1049-188-w.png,RV-1049-188-w,Fujian,Art and Handicrafts,Dough Doll,1886-1890,
